transaction_id,customer_id,customer_name,timestamp,amount_inr,merchant,city,latitude,longitude,is_fraud
TXN101012,CUST1200,Diya Iyer,2026-06-01 12:39:00,2456.51,Cash Withdrawal ATM,Pune,18.5204,73.8567,0
TXN101013,CUST1145,Sanya Nair,2026-01-08 18:02:00,2568.07,Myntra,Bangalore,12.9716,77.5946,0
TXN101014,CUST1178,Ishaan Rao,2026-05-30 00:48:00,6728.53,Myntra,Mumbai,19.076,72.8777,0
TXN101015,CUST1194,Sanya Joshi,2026-03-30 11:26:00,3490.2,Ola,Gurgaon,28.4595,77.0266,0
TXN101016,CUST1125,Meera Mehta,2026-06-15 09:37:00,2773.21,Local Kirana Store,Pune,18.5204,73.8567,0
TXN101017,CUST1033,Riya Nair,2026-01-30 10:10:00,1174.03,Myntra,Jaipur,26.9124,75.7873,0
TXN101018,CUST1019,Aditya Chatterjee,2026-08-10 13:36:00,4642.53,IRCTC,Bangalore,12.9716,77.5946,0
TXN101019,CUST1136,Ananya Nair,2026-05-01 03:01:00,41917.63,Foreign Exchange Kiosk,Mumbai,19.076,72.8777,1
TXN101020,CUST1293,Anika Chatterjee,2026-05-06 03:44:00,3076.44,Myntra,Pune,18.5204,73.8567,0
TXN101021,CUST1254,Priya Verma,2026-07-15 21:21:00,2854.5,BigBasket,Bangalore,12.9716,77.5946,0
TXN101022,CUST1186,Ananya Rao,2026-02-21 15:40:00,3346.78,Cash Withdrawal ATM,Mumbai,19.076,72.8777,0
TXN101023,CUST1038,Sai Das,2026-05-18 06:18:00,2023.07,BigBasket,Mumbai,19.076,72.8777,0
TXN101024,CUST1293,Anika Chatterjee,2026-02-27 19:47:00,3816.89,Local Kirana Store,Pune,18.5204,73.8567,0
TXN101025,CUST1296,Ishaan Joshi,2026-03-28 08:04:00,3291.0,Electricity Board,Gurgaon,28.4595,77.0266,0
TXN101026,CUST1243,Meera Rao,2026-03-30 02:41:00,661.87,Electricity Board,Jaipur,26.9124,75.7873,0
TXN101027,CUST1153,Sanya Nair,2026-05-19 10:12:00,649.16,BigBasket,Kolkata,22.5726,88.3639,0
TXN101028,CUST1263,Kabir Das,2026-07-15 17:11:00,4543.15,Ola,Jaipur,26.9124,75.7873,0
TXN101029,CUST1264,Priya Kumar,2026-05-28 15:13:00,2502.7,Local Kirana Store,Gurgaon,28.4595,77.0266,0
TXN101030,CUST1239,Sai Chatterjee,2026-06-13 17:51:00,4711.78,Cash Withdrawal ATM,Kolkata,22.5726,88.3639,0
TXN101031,CUST1222,Ananya Gupta,2026-07-06 20:03:00,832.13,Myntra,Jaipur,26.9124,75.7873,0
TXN101032,CUST1236,Aditya Reddy,2026-02-08 23:43:00,3046.13,IRCTC,Delhi,28.6139,77.209,0
TXN101033,CUST1210,Vihaan Rao,2026-08-01 02:40:00,3448.84,IRCTC,Delhi,28.6139,77.209,0
TXN101034,CUST1136,Ananya Nair,2026-06-15 05:16:00,4664.34,Zomato,Mumbai,19.076,72.8777,0
TXN101035,CUST1207,Aarav Mehta,2026-02-08 06:01:00,921.55,BigBasket,Jaipur,26.9124,75.7873,0
TXN101036,CUST1237,Aryan Sharma,2026-04-22 13:41:00,5698.53,Zomato,Bangalore,12.9716,77.5946,0
TXN101037,CUST1081,Diya Reddy,2026-01-08 08:50:00,2809.12,Ola,Chennai,13.0827,80.2707,0
TXN101038,CUST1281,Anika Kumar,2026-08-07 01:46:00,1372.29,Amazon,Kolkata,22.5726,88.3639,0
TXN101039,CUST1028,Diya Mehta,2026-01-22 10:38:00,3973.94,Flipkart,Kolkata,22.5726,88.3639,0
TXN101040,CUST1208,Diya Sharma,2026-06-21 21:56:00,2793.92,Local Kirana Store,Delhi,28.6139,77.209,0
TXN101041,CUST1071,Ishaan Singh,2026-05-27 23:32:00,5998.27,Electricity Board,Jaipur,26.9124,75.7873,0
TXN101042,CUST1297,Ananya Patel,2026-08-27 16:16:00,2245.0,Flipkart,Gurgaon,28.4595,77.0266,0
TXN101043,CUST1121,Karan Joshi,2026-07-17 10:21:00,2416.85,Local Kirana Store,Jaipur,26.9124,75.7873,0
TXN101044,CUST1199,Sanya Kumar,2026-07-10 07:59:00,3614.88,Swiggy,Chennai,13.0827,80.2707,0
TXN101045,CUST1054,Aditya Sharma,2026-09-06 08:28:00,708.53,Uber,Chennai,13.0827,80.2707,0
TXN101046,CUST1028,Diya Mehta,2026-04-06 22:07:00,4066.12,IRCTC,Kolkata,22.5726,88.3639,0
TXN101047,CUST1243,Meera Rao,2026-09-04 08:56:00,642.14,Swiggy,Jaipur,26.9124,75.7873,0
TXN101048,CUST1185,Priya Singh,2026-04-05 09:01:00,3252.93,Uber,Pune,18.5204,73.8567,0
TXN101049,CUST1017,Diya Nair,2026-06-19 01:44:00,2171.54,Ola,Chennai,13.0827,80.2707,0
TXN101050,CUST1122,Anika Singh,2026-04-09 09:40:00,4235.44,Myntra,Mumbai,19.076,72.8777,0
TXN101051,CUST1062,Ananya Reddy,2026-03-02 14:24:00,2332.63,IRCTC,Gurgaon,28.4595,77.0266,0
TXN101052,CUST1130,Riya Patel,2026-08-28 07:19:00,2847.94,Swiggy,Chennai,13.0827,80.2707,0
TXN101053,CUST1224,Riya Nair,2026-08-14 20:26:00,602.11,BigBasket,Pune,18.5204,73.8567,0
TXN101054,CUST1041,Karan Sharma,2026-08-29 15:30:00,5197.63,Myntra,Chennai,13.0827,80.2707,0
TXN101055,CUST1216,Ananya Verma,2026-07-29 03:52:00,2383.18,BigBasket,Jaipur,26.9124,75.7873,0
TXN101056,CUST1259,Diya Joshi,2026-04-18 19:46:00,3919.27,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN101057,CUST1167,Meera Iyer,2026-01-08 01:41:00,2586.85,Ola,Kolkata,22.5726,88.3639,0
TXN101058,CUST1227,Aryan Patel,2026-02-04 00:25:00,2577.68,BigBasket,Gurgaon,28.4595,77.0266,0
TXN101059,CUST1160,Neha Sharma,2026-01-29 05:15:00,3001.33,Cash Withdrawal ATM,Kolkata,22.5726,88.3639,0
TXN101060,CUST1066,Vivaan Patel,2026-06-25 13:50:00,460.61,PayU Recharge,Jaipur,26.9124,75.7873,0
TXN101061,CUST1244,Priya Verma,2026-02-04 08:11:00,2691.99,Myntra,Chennai,13.0827,80.2707,0
TXN101062,CUST1144,Riya Rao,2026-04-17 11:11:00,3301.46,IRCTC,Jaipur,26.9124,75.7873,0
TXN101063,CUST1292,Vihaan Reddy,2026-08-31 00:59:00,5170.92,Uber,Kolkata,22.5726,88.3639,0
TXN101064,CUST1117,Vihaan Chatterjee,2026-09-07 14:12:00,2308.96,Swiggy,Kolkata,22.5726,88.3639,0
TXN101065,CUST1025,Kabir Reddy,2026-04-20 19:16:00,2234.07,Myntra,Hyderabad,17.385,78.4867,0
TXN101066,CUST1087,Anika Iyer,2026-01-31 00:45:00,3886.9,Cash Withdrawal ATM,Bangalore,12.9716,77.5946,0
TXN101067,CUST1232,Ishaan Mehta,2026-05-07 03:14:00,2948.96,Zomato,Kolkata,22.5726,88.3639,0
TXN101068,CUST1136,Ananya Nair,2026-05-07 12:08:00,3660.04,Zomato,Mumbai,19.076,72.8777,0
TXN101069,CUST1110,Ananya Reddy,2026-03-14 23:43:00,2112.21,Swiggy,Hyderabad,17.385,78.4867,0
TXN101070,CUST1209,Ishaan Mehta,2026-01-08 09:16:00,3104.48,PayU Recharge,Bangalore,12.9716,77.5946,0
TXN101071,CUST1127,Sai Chatterjee,2026-06-25 20:29:00,2065.31,PayU Recharge,Pune,18.5204,73.8567,0
TXN101072,CUST1068,Rohan Nair,2026-09-07 22:25:00,2315.55,Local Kirana Store,Hyderabad,17.385,78.4867,0
TXN101073,CUST1196,Ishaan Reddy,2026-07-08 19:16:00,1256.71,Electricity Board,Kolkata,22.5726,88.3639,0
TXN101074,CUST1030,Karan Nair,2026-08-27 01:30:00,11671.39,Unknown Merchant Ltd,Mumbai,19.076,72.8777,1
TXN101075,CUST1002,Aditya Chatterjee,2026-06-08 12:19:00,679.66,Ola,Kolkata,22.5726,88.3639,0
TXN101076,CUST1189,Aarav Nair,2026-08-17 17:02:00,1824.94,BigBasket,Chennai,13.0827,80.2707,0
TXN101077,CUST1086,Arjun Kumar,2026-08-27 10:56:00,2130.75,Flipkart,Mumbai,19.076,72.8777,0
TXN101078,CUST1162,Arjun Chatterjee,2026-04-21 04:16:00,259.07,Amazon,Jaipur,26.9124,75.7873,0
TXN101079,CUST1065,Priya Joshi,2026-09-07 08:47:00,862.31,IRCTC,Jaipur,26.9124,75.7873,0
TXN101080,CUST1144,Riya Rao,2026-03-09 19:53:00,4661.48,BigBasket,Jaipur,26.9124,75.7873,0
TXN101081,CUST1264,Priya Kumar,2026-08-17 05:20:00,2666.69,PayU Recharge,Gurgaon,28.4595,77.0266,0
TXN101082,CUST1077,Aditya Chatterjee,2026-08-25 21:40:00,2760.02,Amazon,Mumbai,19.076,72.8777,0
TXN101083,CUST1096,Aarav Kumar,2026-02-28 05:02:00,2275.23,Swiggy,Bangalore,12.9716,77.5946,0
TXN101084,CUST1239,Sai Chatterjee,2026-08-18 15:02:00,3980.75,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN101085,CUST1287,Diya Patel,2026-05-07 03:54:00,4892.47,Swiggy,Delhi,28.6139,77.209,0
TXN101086,CUST1063,Priya Gupta,2026-02-22 09:11:00,2273.43,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN101087,CUST1260,Karan Iyer,2026-05-25 21:37:00,1793.1,Amazon,Delhi,28.6139,77.209,0
TXN101088,CUST1269,Vihaan Rao,2026-02-16 13:58:00,586.06,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN101089,CUST1255,Ishaan Das,2026-08-16 10:01:00,2825.77,Ola,Pune,18.5204,73.8567,0
TXN101090,CUST1062,Ananya Reddy,2026-06-01 03:53:00,3782.51,Amazon,Gurgaon,28.4595,77.0266,0
TXN101091,CUST1041,Karan Sharma,2026-07-01 21:30:00,4008.94,BigBasket,Chennai,13.0827,80.2707,0
TXN101092,CUST1002,Aditya Chatterjee,2026-01-12 20:39:00,667.41,Myntra,Kolkata,22.5726,88.3639,0
TXN101093,CUST1291,Ishaan Reddy,2026-08-09 01:51:00,4755.27,Myntra,Kolkata,22.5726,88.3639,0
TXN101094,CUST1028,Diya Mehta,2026-05-21 19:24:00,2950.9,BigBasket,Kolkata,22.5726,88.3639,0
TXN101095,CUST1091,Vihaan Mehta,2026-07-17 12:05:00,766.71,Zomato,Jaipur,26.9124,75.7873,0
TXN101096,CUST1083,Priya Kumar,2026-04-14 09:41:00,345.71,Ola,Mumbai,19.076,72.8777,0
TXN101097,CUST1078,Meera Verma,2026-05-06 13:47:00,6456.0,BigBasket,Gurgaon,28.4595,77.0266,0
TXN101098,CUST1067,Aditya Joshi,2026-01-25 11:32:00,1093.2,PayU Recharge,Gurgaon,28.4595,77.0266,0
TXN101099,CUST1198,Sanya Das,2026-05-25 19:27:00,2174.97,IRCTC,Chennai,13.0827,80.2707,0
TXN101100,CUST1188,Riya Patel,2026-04-22 20:27:00,1752.16,Electricity Board,Kolkata,22.5726,88.3639,0
TXN101101,CUST1174,Anika Gupta,2026-06-23 07:41:00,1827.99,Swiggy,Mumbai,19.076,72.8777,0
TXN101102,CUST1253,Rohan Verma,2026-06-15 16:05:00,892.7,IRCTC,Gurgaon,28.4595,77.0266,0
TXN101103,CUST1040,Anika Joshi,2026-05-03 09:09:00,6853.97,Ola,Bangalore,12.9716,77.5946,0
TXN101104,CUST1153,Sanya Nair,2026-05-14 13:18:00,758.66,Electricity Board,Kolkata,22.5726,88.3639,0
TXN101105,CUST1039,Karan Chatterjee,2026-05-12 03:32:00,1342.97,Flipkart,Gurgaon,28.4595,77.0266,0
TXN101106,CUST1237,Aryan Sharma,2026-05-26 08:22:00,3060.2,Flipkart,Bangalore,12.9716,77.5946,0
TXN101107,CUST1257,Sanya Gupta,2026-07-09 21:29:00,29571.87,Crypto Exchange XYZ,Dubai,25.2048,55.2708,1
TXN101108,CUST1042,Aarav Verma,2026-06-30 09:20:00,2956.12,PayU Recharge,Chennai,13.0827,80.2707,0
TXN101109,CUST1230,Vivaan Gupta,2026-03-09 10:58:00,6667.48,Swiggy,Pune,18.5204,73.8567,0
TXN101110,CUST1108,Ananya Iyer,2026-07-11 19:16:00,1488.2,Flipkart,Bangalore,12.9716,77.5946,0
TXN101111,CUST1222,Ananya Gupta,2026-01-02 12:07:00,417.83,Ola,Jaipur,26.9124,75.7873,0
TXN101112,CUST1244,Priya Verma,2026-04-14 21:47:00,2497.98,PayU Recharge,Chennai,13.0827,80.2707,0
TXN101113,CUST1155,Aryan Mehta,2026-09-07 19:23:00,5853.3,Local Kirana Store,Delhi,28.6139,77.209,0
TXN101114,CUST1202,Vihaan Mehta,2026-01-23 04:08:00,881.81,Flipkart,Jaipur,26.9124,75.7873,0
TXN101115,CUST1008,Diya Gupta,2026-02-18 00:13:00,2901.16,Swiggy,Gurgaon,28.4595,77.0266,0
TXN101116,CUST1123,Riya Kumar,2026-06-10 17:12:00,1559.01,Cash Withdrawal ATM,Mumbai,19.076,72.8777,0
TXN101117,CUST1237,Aryan Sharma,2026-04-19 00:07:00,2700.39,Swiggy,Bangalore,12.9716,77.5946,0
TXN101118,CUST1227,Aryan Patel,2026-05-01 00:55:00,3496.12,Zomato,Gurgaon,28.4595,77.0266,0
TXN101119,CUST1103,Anika Reddy,2026-08-01 12:03:00,868.87,Flipkart,Gurgaon,28.4595,77.0266,0
TXN101120,CUST1221,Reyansh Iyer,2026-08-06 15:47:00,1602.89,Local Kirana Store,Mumbai,19.076,72.8777,0
TXN101121,CUST1283,Sai Gupta,2026-01-10 15:25:00,834.24,Uber,Bangalore,12.9716,77.5946,0
TXN101122,CUST1249,Vivaan Reddy,2026-01-16 16:01:00,4332.5,Myntra,Pune,18.5204,73.8567,0
TXN101123,CUST1283,Sai Gupta,2026-08-17 20:26:00,1175.21,Flipkart,Bangalore,12.9716,77.5946,0
TXN101124,CUST1253,Rohan Verma,2026-06-15 11:28:00,1351.99,Amazon,Gurgaon,28.4595,77.0266,0
TXN101125,CUST1082,Diya Singh,2026-02-19 15:22:00,2492.56,Electricity Board,Bangalore,12.9716,77.5946,0
TXN101126,CUST1112,Aarav Patel,2026-06-25 10:58:00,3817.67,Local Kirana Store,Gurgaon,28.4595,77.0266,0
TXN101127,CUST1239,Sai Chatterjee,2026-03-17 23:45:00,3764.49,IRCTC,Kolkata,22.5726,88.3639,0
TXN101128,CUST1184,Diya Chatterjee,2026-07-24 05:39:00,2941.99,Local Kirana Store,Jaipur,26.9124,75.7873,0
TXN101129,CUST1044,Aditya Verma,2026-02-03 05:12:00,502.74,PayU Recharge,Hyderabad,17.385,78.4867,0
TXN101130,CUST1051,Ananya Verma,2026-08-30 15:19:00,273.32,Electricity Board,Chennai,13.0827,80.2707,0
TXN101131,CUST1024,Diya Verma,2026-04-02 08:22:00,5703.39,Swiggy,Gurgaon,28.4595,77.0266,0
TXN101132,CUST1257,Sanya Gupta,2026-01-17 10:27:00,25117.92,Crypto Exchange XYZ,Kolkata,22.5726,88.3639,1
TXN101133,CUST1287,Diya Patel,2026-03-08 10:50:00,3430.37,Amazon,Delhi,28.6139,77.209,0
TXN101134,CUST1285,Neha Chatterjee,2026-02-08 22:55:00,2134.34,Ola,Bangalore,12.9716,77.5946,0
TXN101135,CUST1053,Aarav Verma,2026-08-26 14:51:00,1986.06,Cash Withdrawal ATM,Delhi,28.6139,77.209,0
TXN101136,CUST1056,Reyansh Das,2026-07-20 19:39:00,6253.08,Flipkart,Bangalore,12.9716,77.5946,0
TXN101137,CUST1287,Diya Patel,2026-01-27 05:40:00,72450.86,Foreign Exchange Kiosk,Delhi,28.6139,77.209,1
TXN101138,CUST1080,Aryan Chatterjee,2026-07-01 14:48:00,2807.46,Local Kirana Store,Jaipur,26.9124,75.7873,0
TXN101139,CUST1050,Karan Nair,2026-04-04 10:52:00,1422.23,Zomato,Mumbai,19.076,72.8777,0
TXN101140,CUST1224,Riya Nair,2026-07-16 00:15:00,623.36,PayU Recharge,Pune,18.5204,73.8567,0
TXN101141,CUST1174,Anika Gupta,2026-02-13 02:17:00,1344.42,Cash Withdrawal ATM,Mumbai,19.076,72.8777,0
TXN101142,CUST1212,Kabir Gupta,2026-06-20 07:09:00,2842.27,Electricity Board,Delhi,28.6139,77.209,0
TXN101143,CUST1215,Arjun Joshi,2026-02-05 13:26:00,1271.96,PayU Recharge,Pune,18.5204,73.8567,0
TXN101144,CUST1264,Priya Kumar,2026-04-03 00:28:00,1391.88,Amazon,Gurgaon,28.4595,77.0266,0
TXN101145,CUST1264,Priya Kumar,2026-01-22 10:20:00,1943.96,Cash Withdrawal ATM,Gurgaon,28.4595,77.0266,0
TXN101146,CUST1084,Priya Chatterjee,2026-04-11 01:42:00,1138.02,Swiggy,Mumbai,19.076,72.8777,0
TXN101147,CUST1294,Aarav Rao,2026-06-11 03:51:00,27636.89,Unknown Merchant Ltd,Kolkata,22.5726,88.3639,1
TXN101148,CUST1160,Neha Sharma,2026-01-03 08:57:00,3035.07,Swiggy,Kolkata,22.5726,88.3639,0
TXN101149,CUST1206,Ananya Kumar,2026-02-22 17:39:00,3447.6,Ola,Bangalore,12.9716,77.5946,0
TXN101150,CUST1226,Aditya Patel,2026-08-16 20:25:00,3018.87,BigBasket,Gurgaon,28.4595,77.0266,0
TXN101151,CUST1043,Ananya Sharma,2026-03-27 12:46:00,62075.75,Crypto Exchange XYZ,Dubai,25.2048,55.2708,1
TXN101152,CUST1047,Karan Rao,2026-03-21 16:21:00,2432.38,Swiggy,Kolkata,22.5726,88.3639,0
TXN101153,CUST1011,Vivaan Mehta,2026-07-23 04:37:00,39583.48,Foreign Exchange Kiosk,Hyderabad,17.385,78.4867,1
TXN101154,CUST1258,Riya Das,2026-01-16 11:16:00,868.91,Myntra,Bangalore,12.9716,77.5946,0
TXN101155,CUST1063,Priya Gupta,2026-06-16 04:28:00,23137.86,Crypto Exchange XYZ,Kolkata,22.5726,88.3639,1
TXN101156,CUST1173,Aryan Reddy,2026-07-26 23:37:00,2449.81,Ola,Hyderabad,17.385,78.4867,0
TXN101157,CUST1273,Riya Mehta,2026-03-01 11:19:00,672.35,Cash Withdrawal ATM,Kolkata,22.5726,88.3639,0
TXN101158,CUST1293,Anika Chatterjee,2026-07-02 12:33:00,3239.81,Flipkart,Pune,18.5204,73.8567,0
TXN101159,CUST1167,Meera Iyer,2026-02-19 11:29:00,1355.04,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN101160,CUST1217,Riya Chatterjee,2026-01-21 02:03:00,4143.49,Swiggy,Gurgaon,28.4595,77.0266,0
TXN101161,CUST1243,Meera Rao,2026-01-20 11:43:00,513.13,Uber,Jaipur,26.9124,75.7873,0
TXN101162,CUST1286,Priya Patel,2026-04-12 08:37:00,3959.35,IRCTC,Pune,18.5204,73.8567,0
TXN101163,CUST1225,Ananya Iyer,2026-08-31 15:46:00,5773.75,Swiggy,Pune,18.5204,73.8567,0
TXN101164,CUST1073,Vivaan Chatterjee,2026-05-05 22:29:00,439.94,Local Kirana Store,Jaipur,26.9124,75.7873,0
TXN101165,CUST1262,Priya Das,2026-01-31 22:13:00,2892.09,Amazon,Hyderabad,17.385,78.4867,0
TXN101166,CUST1080,Aryan Chatterjee,2026-04-05 03:38:00,3774.32,Flipkart,Jaipur,26.9124,75.7873,0
TXN101167,CUST1061,Vivaan Singh,2026-03-16 01:33:00,715.37,Myntra,Chennai,13.0827,80.2707,0
TXN101168,CUST1156,Meera Nair,2026-03-19 09:31:00,1626.7,Swiggy,Delhi,28.6139,77.209,0
TXN101169,CUST1072,Arjun Reddy,2026-04-18 01:59:00,2764.8,BigBasket,Pune,18.5204,73.8567,0
TXN101170,CUST1110,Ananya Reddy,2026-07-09 15:00:00,1906.81,Myntra,Hyderabad,17.385,78.4867,0
TXN101171,CUST1034,Sanya Rao,2026-04-17 15:36:00,921.44,PayU Recharge,Delhi,28.6139,77.209,0
TXN101172,CUST1172,Ananya Gupta,2026-05-02 23:53:00,1257.19,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN101173,CUST1070,Aarav Singh,2026-04-28 14:42:00,3727.02,Local Kirana Store,Pune,18.5204,73.8567,0
TXN101174,CUST1166,Reyansh Nair,2026-06-09 21:39:00,2696.14,Zomato,Chennai,13.0827,80.2707,0
TXN101175,CUST1202,Vihaan Mehta,2026-01-12 21:56:00,1618.35,BigBasket,Jaipur,26.9124,75.7873,0
TXN101176,CUST1045,Sanya Joshi,2026-07-01 00:36:00,1413.77,Cash Withdrawal ATM,Bangalore,12.9716,77.5946,0
TXN101177,CUST1158,Sanya Mehta,2026-02-01 20:35:00,1173.81,Uber,Jaipur,26.9124,75.7873,0
TXN101178,CUST1277,Ishaan Reddy,2026-01-14 18:33:00,2588.68,PayU Recharge,Mumbai,19.076,72.8777,0
TXN101179,CUST1257,Sanya Gupta,2026-01-31 21:59:00,1817.1,Amazon,Kolkata,22.5726,88.3639,0
TXN101180,CUST1140,Ananya Gupta,2026-03-04 22:53:00,5557.56,PayU Recharge,Jaipur,26.9124,75.7873,0
TXN101181,CUST1043,Ananya Sharma,2026-06-05 10:25:00,5277.86,PayU Recharge,Gurgaon,28.4595,77.0266,0
TXN101182,CUST1011,Vivaan Mehta,2026-02-16 13:01:00,6243.51,Myntra,Hyderabad,17.385,78.4867,0
TXN101183,CUST1195,Neha Nair,2026-01-30 03:34:00,642.77,Swiggy,Delhi,28.6139,77.209,0
TXN101184,CUST1093,Reyansh Patel,2026-01-23 04:19:00,6302.39,Ola,Pune,18.5204,73.8567,0
TXN101185,CUST1086,Arjun Kumar,2026-09-04 10:11:00,34554.62,Foreign Exchange Kiosk,Mumbai,19.076,72.8777,1
TXN101186,CUST1199,Sanya Kumar,2026-02-06 13:57:00,3228.46,IRCTC,Chennai,13.0827,80.2707,0
TXN101187,CUST1061,Vivaan Singh,2026-03-03 19:37:00,13572.19,Crypto Exchange XYZ,Dubai,25.2048,55.2708,1
TXN101188,CUST1137,Rohan Patel,2026-04-29 17:26:00,1891.46,Amazon,Gurgaon,28.4595,77.0266,0
TXN101189,CUST1208,Diya Sharma,2026-08-22 00:17:00,4988.94,Uber,Delhi,28.6139,77.209,0
TXN101190,CUST1051,Ananya Verma,2026-05-23 20:50:00,232.71,Uber,Chennai,13.0827,80.2707,0
TXN101191,CUST1208,Diya Sharma,2026-08-05 20:32:00,3329.46,Swiggy,Delhi,28.6139,77.209,0
TXN101192,CUST1191,Kabir Iyer,2026-02-13 07:34:00,6904.27,Electricity Board,Pune,18.5204,73.8567,0
TXN101193,CUST1231,Ishaan Nair,2026-07-28 01:53:00,59760.57,Crypto Exchange XYZ,Mumbai,19.076,72.8777,1
TXN101194,CUST1030,Karan Nair,2026-05-04 08:38:00,439.27,Ola,Mumbai,19.076,72.8777,0
TXN101195,CUST1194,Sanya Joshi,2026-08-04 20:13:00,4449.15,Electricity Board,Gurgaon,28.4595,77.0266,0
TXN101196,CUST1144,Riya Rao,2026-07-09 17:36:00,35137.88,Foreign Exchange Kiosk,Jaipur,26.9124,75.7873,1
TXN101197,CUST1062,Ananya Reddy,2026-07-05 17:17:00,6330.44,Zomato,Gurgaon,28.4595,77.0266,0
TXN101198,CUST1258,Riya Das,2026-03-23 21:21:00,875.22,Cash Withdrawal ATM,Bangalore,12.9716,77.5946,0
TXN101199,CUST1231,Ishaan Nair,2026-06-19 10:21:00,2870.21,Uber,Mumbai,19.076,72.8777,0
TXN101200,CUST1168,Aditya Nair,2026-06-27 04:41:00,65260.66,Crypto Exchange XYZ,Delhi,28.6139,77.209,1
TXN101201,CUST1004,Karan Chatterjee,2026-04-16 17:57:00,5739.56,PayU Recharge,Delhi,28.6139,77.209,0
TXN101202,CUST1201,Vihaan Mehta,2026-07-21 20:41:00,1607.82,Amazon,Gurgaon,28.4595,77.0266,0
TXN101203,CUST1227,Aryan Patel,2026-04-01 12:52:00,4055.03,IRCTC,Gurgaon,28.4595,77.0266,0
TXN101204,CUST1090,Vihaan Gupta,2026-07-27 22:00:00,715.35,Myntra,Pune,18.5204,73.8567,0
TXN101205,CUST1098,Rohan Das,2026-02-26 23:01:00,1404.4,Ola,Delhi,28.6139,77.209,0
TXN101206,CUST1183,Arjun Singh,2026-07-28 19:40:00,3593.42,Local Kirana Store,Bangalore,12.9716,77.5946,0
TXN101207,CUST1113,Kabir Iyer,2026-05-07 11:02:00,1940.96,Local Kirana Store,Mumbai,19.076,72.8777,0
TXN101208,CUST1107,Aarav Gupta,2026-07-30 20:25:00,64470.11,Unknown Merchant Ltd,Chennai,13.0827,80.2707,1
TXN101209,CUST1256,Neha Nair,2026-05-22 06:42:00,4882.17,Ola,Gurgaon,28.4595,77.0266,0
TXN101210,CUST1289,Aditya Nair,2026-05-31 04:47:00,1497.38,BigBasket,Chennai,13.0827,80.2707,0
TXN101211,CUST1291,Ishaan Reddy,2026-08-14 16:46:00,5331.61,Zomato,Kolkata,22.5726,88.3639,0
TXN101212,CUST1011,Vivaan Mehta,2026-06-27 21:34:00,5117.58,Ola,Hyderabad,17.385,78.4867,0
TXN101213,CUST1286,Priya Patel,2026-01-01 13:41:00,4650.17,Ola,Pune,18.5204,73.8567,0
TXN101214,CUST1026,Priya Gupta,2026-03-24 13:54:00,2007.93,BigBasket,Pune,18.5204,73.8567,0
TXN101215,CUST1062,Ananya Reddy,2026-04-30 15:23:00,4672.26,Amazon,Gurgaon,28.4595,77.0266,0
TXN101216,CUST1114,Anika Patel,2026-08-24 13:34:00,33849.37,Foreign Exchange Kiosk,Jaipur,26.9124,75.7873,1
TXN101217,CUST1099,Aditya Mehta,2026-08-14 18:51:00,2452.96,Local Kirana Store,Bangalore,12.9716,77.5946,0
TXN101218,CUST1115,Sanya Kumar,2026-04-19 02:58:00,857.98,Swiggy,Delhi,28.6139,77.209,0
TXN101219,CUST1168,Aditya Nair,2026-06-10 20:06:00,2437.72,IRCTC,Delhi,28.6139,77.209,0
TXN101220,CUST1012,Vihaan Singh,2026-06-10 10:53:00,3543.43,Flipkart,Mumbai,19.076,72.8777,0
TXN101221,CUST1242,Kabir Singh,2026-03-29 01:52:00,2134.82,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN101222,CUST1121,Karan Joshi,2026-07-18 19:39:00,1702.49,Flipkart,Jaipur,26.9124,75.7873,0
TXN101223,CUST1228,Vihaan Das,2026-01-22 01:58:00,757.35,Myntra,Gurgaon,28.4595,77.0266,0
TXN101224,CUST1033,Riya Nair,2026-01-16 14:03:00,1810.52,Ola,Jaipur,26.9124,75.7873,0
TXN101225,CUST1221,Reyansh Iyer,2026-06-23 01:35:00,820.57,IRCTC,Mumbai,19.076,72.8777,0
TXN101226,CUST1205,Vihaan Rao,2026-07-12 13:14:00,3583.39,Cash Withdrawal ATM,Gurgaon,28.4595,77.0266,0
TXN101227,CUST1005,Reyansh Mehta,2026-04-29 13:56:00,4073.09,Flipkart,Jaipur,26.9124,75.7873,0
TXN101228,CUST1173,Aryan Reddy,2026-06-22 00:29:00,2338.57,Uber,Hyderabad,17.385,78.4867,0
TXN101229,CUST1098,Rohan Das,2026-01-04 19:45:00,633.38,Cash Withdrawal ATM,Delhi,28.6139,77.209,0
TXN101230,CUST1099,Aditya Mehta,2026-02-02 20:32:00,3531.1,IRCTC,Bangalore,12.9716,77.5946,0
TXN101231,CUST1246,Aarav Patel,2026-04-24 05:15:00,2540.49,Amazon,Jaipur,26.9124,75.7873,0
TXN101232,CUST1030,Karan Nair,2026-05-30 13:32:00,853.95,Cash Withdrawal ATM,Mumbai,19.076,72.8777,0
